subj,type,item,condition,order,region,word,position,RT,logW,Wlength,Nstrokes
48,F2,9,b,SVO,7,而且,-,2087,4.29,2,11
48,F2,9,b,SVO,8,会用。,-,2195,3.68,2,11
48,F2,9,b,SVO,?,N,0,71467,,,
48,F2,14,a,TSV,0,这条,d1,1236,3.65,2,14
48,F2,14,a,TSV,1,规定,np,551,3.12,2,16
48,F2,14,a,TSV,2,至少,adv1,920,3.83,2,10
48,F2,14,a,TSV,3,公司,d2,1408,4,2,9
48,F2,14,a,TSV,4,员工,na,2608,3.05,2,10
48,F2,14,a,TSV,5,都,adv2,473,5.25,1,10
48,F2,14,a,TSV,6,知道,v,688,5.29,2,20
48,F2,14,a,TSV,7,而且,-,660,4.29,2,11
48,F2,14,a,TSV,8,必须,-,564,4.29,2,14
48,F2,14,a,TSV,9,遵守。,-,2087,2.88,2,21
48,F2,14,a,TSV,?,N,1,3832,,,
48,F2,8,a,TSV,0,这首,d1,1654,3.64,2,16
48,F2,8,a,TSV,1,唐诗,np,565,1.23,2,18
48,F2,8,a,TSV,2,恐怕,adv1,732,3.35,2,18
48,F2,8,a,TSV,3,每个,d2,1050,3.94,2,10
48,F2,8,a,TSV,4,学生,na,852,3.47,2,13
48,F2,8,a,TSV,5,都,adv2,1467,5.25,1,10
48,F2,8,a,TSV,6,会背,v,500,3.6,2,15
48,F2,8,a,TSV,7,但,-,1365,4.83,1,7
48,F2,8,a,TSV,8,不一定,-,538,4.02,3,13
48,F2,8,a,TSV,9,能理解。,-,1264,3.41,3,34
48,F2,8,a,TSV,?,N,0,7182,,,
48,F2,1,b,SVO,0,几乎,adv1,580,3.45,2,7
48,F2,1,b,SVO,1,所有,d2,1049,4.44,2,14
48,F2,1,b,SVO,2,学生,na,621,3.47,2,13
48,F2,1,b,SVO,3,都,adv2,526,5.25,1,10
48,F2,1,b,SVO,4,认识,v,2059,4.16,2,11
48,F2,1,b,SVO,5,这个,d1,748,4.96,2,10
48,F2,1,b,SVO,6,汉字,np,1598,1.2,2,11
48,F2,1,b,SVO,7,而且,-,574,4.29,2,11
48,F2,1,b,SVO,8,会写。,-,842,3.62,2,11
48,F2,1,b,SVO,?,N,1,3874,,,
48,F2,13,b,SVO,0,恐怕,adv1,648,3.35,2,18
48,F2,13,b,SVO,1,每个,d2,556,3.94,2,10
48,F2,13,b,SVO,2,科学家,na,921,2.89,3,27
48,F2,13,b,SVO,3,都,adv2,589,5.25,1,10
48,F2,13,b,SVO,4,碰到过,v,1176,3.23,3,27
48,F2,13,b,SVO,5,这类,d1,1054,3.63,2,16
48,F2,13,b,SVO,6,麻烦事,np,794,2,3,29
48,F2,13,b,SVO,7,许多,-,1130,3.3,2,12
48,F2,13,b,SVO,8,次了。,-,1846,4.17,2,8
48,F2,13,b,SVO,?,Y,1,2128,,,
48,F2,11,b,SVO,0,好像,adv1,565,4.05,2,19
48,F2,11,b,SVO,1,几位,d2,783,2.76,2,9
48,F2,11,b,SVO,2,姑娘,na,796,3.58,2,18
48,F2,11,b,SVO,3,都,adv2,617,5.25,1,10
48,F2,11,b,SVO,4,买了,v,1284,4.16,2,8
48,F2,11,b,SVO,5,那套,d1,967,3.46,2,16
48,F2,11,b,SVO,6,衣服,np,747,3.91,2,14
48,F2,11,b,SVO,7,却,-,749,4.13,1,7
48,F2,11,b,SVO,8,不敢穿。,-,1121,3.85,3,24
48,F2,11,b,SVO,?,Y,1,5662,,,
48,F2,10,a,TSV,0,春节,d1,581,0.78,2,14
48,F2,10,a,TSV,1,晚会,np,600,2.82,2,17
48,F2,10,a,TSV,2,差不多,adv1,726,3.52,3,19
48,F2,10,a,TSV,3,各国,d2,1356,1.83,2,14
48,F2,10,a,TSV,4,华人,na,1625,1.42,2,8
48,F2,10,a,TSV,5,都,adv2,1044,5.25,1,10
48,F2,10,a,TSV,6,会看,v,1249,3.74,2,15
48,F2,10,a,TSV,7,而且,-,2434,4.29,2,11
48,F2,10,a,TSV,8,会评论。,-,2598,3.6,3,19
48,F2,10,a,TSV,?,N,1,3975,,,
48,F2,5,b,SVO,0,似乎,adv1,533,3.5,2,11
48,F2,5,b,SVO,1,不少,d2,716,3.29,2,8
48,F2,5,b,SVO,2,学者,na,729,2.27,2,16
48,F2,5,b,SVO,3,都,adv2,538,5.25,1,10
48,F2,5,b,SVO,4,厌恶,v,720,2.61,2,16
48,F2,5,b,SVO,5,这种,d1,3543,4.16,2,16
48,F2,5,b,SVO,6,活动,np,1129,3.45,2,15
48,F2,5,b,SVO,7,却,-,708,4.13,1,7
48,F2,5,b,SVO,8,还得,-,676,3.55,2,18
48,F2,5,b,SVO,9,参加。,-,3922,3.91,2,13
48,F2,5,b,SVO,?,N,1,2854,,,
48,F2,2,a,TSV,0,这首,d1,1410,3.64,2,16
48,F2,2,a,TSV,1,儿歌,np,534,1.51,2,16
48,F2,2,a,TSV,2,估计,adv1,736,3.24,2,11
48,F2,2,a,TSV,3,许多,d2,699,3.3,2,12
48,F2,2,a,TSV,4,孩子,na,743,4.57,2,12
48,F2,2,a,TSV,5,都,adv2,574,5.25,1,10
48,F2,2,a,TSV,6,爱听,v,1016,3.11,2,17
48,F2,2,a,TSV,7,而且,-,521,4.29,2,11
48,F2,2,a,TSV,8,爱唱。,-,937,2.75,2,21
48,F2,2,a,TSV,?,Y,1,3256,,,
48,F2,12,a,TSV,0,那种,d1,465,3.6,2,15
48,F2,12,a,TSV,1,饼干,np,551,3.03,2,12
48,F2,12,a,TSV,2,好像,adv1,1063,4.05,2,19
48,F2,12,a,TSV,3,班上,d2,932,3.24,2,13
48,F2,12,a,TSV,4,小朋友,na,793,2.66,3,15
48,F2,12,a,TSV,5,都,adv2,528,5.25,1,10
48,F2,12,a,TSV,6,吃过,v,461,3.32,2,12
48,F2,12,a,TSV,7,许多,-,602,3.3,2,12
48,F2,12,a,TSV,8,次了。,-,1757,4.17,2,8
48,F2,12,a,TSV,?,N,1,2099,,,
48,F2,4,a,TSV,0,这部,d1,387,2.73,2,17
48,F2,4,a,TSV,1,影片,np,438,2.66,2,19
48,F2,4,a,TSV,2,可能,adv1,479,4.65,2,15
48,F2,4,a,TSV,3,多数,d2,533,2.48,2,19
48,F2,4,a,TSV,4,观众,na,504,3.4,2,12
48,F2,4,a,TSV,5,都,adv2,516,5.25,1,10
48,F2,4,a,TSV,6,熟悉,v,554,3.09,2,26
48,F2,4,a,TSV,7,而且,-,1095,4.29,2,11
48,F2,4,a,TSV,8,记忆犹新。,-,609,1.56,4,29
48,F2,4,a,TSV,?,Y,1,2206,,,
48,F2,15,b,SVO,0,肯定,adv1,420,4.27,2,16
48,F2,15,b,SVO,1,几位,d2,528,2.76,2,9
48,F2,15,b,SVO,2,求职者,na,523,0.48,3,26
48,F2,15,b,SVO,3,都,adv2,660,5.25,1,10
48,F2,15,b,SVO,4,想要,v,554,3.83,2,22
48,F2,15,b,SVO,5,那份,d1,2215,3.47,2,12
48,F2,15,b,SVO,6,工作,np,528,4.48,2,10
48,F2,15,b,SVO,7,并且,-,467,3.64,2,11
48,F2,15,b,SVO,8,都在,-,438,3.96,2,16
48,F2,15,b,SVO,9,努力。,-,459,3.8,2,9
48,F2,15,b,SVO,?,Y,1,2646,,,
48,F2,16,a,TSV,0,那款,d1,433,3.45,2,18
48,F2,16,a,TSV,1,汽车,np,549,3.38,2,11
48,F2,16,a,TSV,2,应该,adv1,502,4.58,2,15
48,F2,16,a,TSV,3,许多,d2,467,3.3,2,12
48,F2,16,a,TSV,4,客户,na,553,3.34,2,13
48,F2,16,a,TSV,5,都,adv2,675,5.25,1,10
48,F2,16,a,TSV,6,想买,v,431,3.53,2,19
48,F2,16,a,TSV,7,可是,-,528,4.07,2,14
48,F2,16,a,TSV,8,买不起。,-,5277,1.73,3,20
48,F2,16,a,TSV,?,N,1,1762,,,
48,F2,6,a,TSV,0,这本,d1,453,3.65,2,12
48,F2,6,a,TSV,1,小说,np,483,2.99,2,12
48,F2,6,a,TSV,2,也许,adv1,509,4.42,2,9
48,F2,6,a,TSV,3,很多,d2,600,4.17,2,15
48,F2,6,a,TSV,4,同学,na,667,3.01,2,14
48,F2,6,a,TSV,5,都,adv2,405,5.25,1,10
48,F2,6,a,TSV,6,读过,v,672,3.24,2,16
48,F2,6,a,TSV,7,不止,-,534,2.88,2,8
48,F2,6,a,TSV,8,一遍。,-,762,3.49,2,13
48,F2,6,a,TSV,?,Y,1,2068,,,
48,F2,3,b,SVO,0,好像,adv1,379,4.05,2,19
48,F2,3,b,SVO,1,几位,d2,398,2.76,2,9
48,F2,3,b,SVO,2,影星,na,462,2.24,2,24
48,F2,3,b,SVO,3,都,adv2,541,5.25,1,10
48,F2,3,b,SVO,4,演过,v,490,3.23,2,20
48,F2,3,b,SVO,5,这个,d1,477,4.96,2,10
48,F2,3,b,SVO,6,角色,np,723,3.38,2,13
48,F2,3,b,SVO,7,而且,-,527,4.29,2,11
48,F2,3,b,SVO,8,演得,-,695,3.21,2,25
48,F2,3,b,SVO,9,各有特色。,-,455,3.46,4,28
48,F2,3,b,SVO,?,N,1,1437,,,
48,F2,7,b,SVO,0,或许,adv1,452,3.92,2,14
48,F2,7,b,SVO,1,几位,d2,481,2.76,2,9
48,F2,7,b,SVO,2,同事,na,474,3.14,2,14
48,F2,7,b,SVO,3,都,adv2,456,5.25,1,10
48,F2,7,b,SVO,4,去过,v,466,3.61,2,11
48,F2,7,b,SVO,5,那个,d1,422,4.62,2,9
48,F2,7,b,SVO,6,城市,np,455,3.52,2,14
48,F2,7,b,SVO,7,好几趟了。,-,1376,3.99,4,25
48,F2,7,b,SVO,?,N,1,1718,,,
49,F2,7,a,TSV,0,那个,d1,336,4.62,2,9
49,F2,7,a,TSV,1,城市,np,231,3.52,2,14
49,F2,7,a,TSV,2,或许,adv1,383,3.92,2,14
49,F2,7,a,TSV,3,几位,d2,357,2.76,2,9
49,F2,7,a,TSV,4,同事,na,446,3.14,2,14
49,F2,7,a,TSV,5,都,adv2,325,5.25,1,10
49,F2,7,a,TSV,6,去过,v,325,3.61,2,11
49,F2,7,a,TSV,7,好几趟了。,-,579,3.99,4,25
49,F2,7,a,TSV,?,Y,1,1763,,,
49,F2,8,b,SVO,0,恐怕,adv1,272,3.35,2,18
49,F2,8,b,SVO,1,每个,d2,193,3.94,2,10
49,F2,8,b,SVO,2,学生,na,623,3.47,2,13
49,F2,8,b,SVO,3,都,adv2,419,5.25,1,10
49,F2,8,b,SVO,4,会背,v,382,3.6,2,15
49,F2,8,b,SVO,5,这首,d1,392,3.64,2,16
49,F2,8,b,SVO,6,唐诗,np,332,1.23,2,18
49,F2,8,b,SVO,7,但,-,417,4.83,1,7
49,F2,8,b,SVO,8,不一定,-,364,4.02,3,13
49,F2,8,b,SVO,9,能理解。,-,462,3.41,3,34
49,F2,8,b,SVO,?,N,1,6713,,,
49,F2,3,a,TSV,0,这个,d1,153,4.96,2,10
49,F2,3,a,TSV,1,角色,np,276,3.38,2,13
49,F2,3,a,TSV,2,好像,adv1,316,4.05,2,19
49,F2,3,a,TSV,3,几位,d2,296,2.76,2,9
49,F2,3,a,TSV,4,影星,na,348,2.24,2,24
49,F2,3,a,TSV,5,都,adv2,324,5.25,1,10
49,F2,3,a,TSV,6,演过,v,302,3.23,2,20
49,F2,3,a,TSV,7,而且,-,333,4.29,2,11
49,F2,3,a,TSV,8,演得,-,343,3.21,2,25
49,F2,3,a,TSV,9,各有特色。,-,542,3.46,4,28
49,F2,3,a,TSV,?,Y,1,1509,,,
49,F2,15,a,TSV,0,那份,d1,199,3.47,2,12
49,F2,15,a,TSV,1,工作,np,229,4.48,2,10
49,F2,15,a,TSV,2,肯定,adv1,328,4.27,2,16
49,F2,15,a,TSV,3,几位,d2,443,2.76,2,9
49,F2,15,a,TSV,4,求职者,na,363,0.48,3,26
49,F2,15,a,TSV,5,都,adv2,408,5.25,1,10
49,F2,15,a,TSV,6,想要,v,246,3.83,2,22
49,F2,15,a,TSV,7,但是,-,395,4.72,2,16
49,F2,15,a,TSV,8,都没,-,378,3.7,2,17
49,F2,15,a,TSV,9,得到。,-,525,4.05,2,19
49,F2,15,a,TSV,?,N,1,1708,,,
49,F2,6,b,SVO,0,也许,adv1,302,4.42,2,9
49,F2,6,b,SVO,1,很多,d2,1200,4.17,2,15
49,F2,6,b,SVO,2,同学,na,364,3.01,2,14
49,F2,6,b,SVO,3,都,adv2,310,5.25,1,10
49,F2,6,b,SVO,4,读过,v,280,3.24,2,16
49,F2,6,b,SVO,5,这本,d1,308,3.65,2,12
49,F2,6,b,SVO,6,小说,np,310,2.99,2,12
49,F2,6,b,SVO,7,不止,-,374,2.88,2,8
49,F2,6,b,SVO,8,一遍。,-,386,3.49,2,13
49,F2,6,b,SVO,?,N,1,1528,,,
49,F2,1,a,TSV,0,这个,d1,479,4.96,2,10
49,F2,1,a,TSV,1,汉字,np,428,1.2,2,11
49,F2,1,a,TSV,2,几乎,adv1,341,3.45,2,7
49,F2,1,a,TSV,3,所有,d2,405,4.44,2,14
49,F2,1,a,TSV,4,学生,na,298,3.47,2,13
49,F2,1,a,TSV,5,都,adv2,350,5.25,1,10
49,F2,1,a,TSV,6,认识,v,334,4.16,2,11
49,F2,1,a,TSV,7,而且,-,320,4.29,2,11
49,F2,1,a,TSV,8,会写。,-,1422,3.62,2,11
49,F2,1,a,TSV,?,Y,1,2723,,,
49,F2,13,a,TSV,0,这类,d1,344,3.63,2,16
49,F2,13,a,TSV,1,麻烦事,np,246,2,3,29
49,F2,13,a,TSV,2,恐怕,adv1,305,3.35,2,18
49,F2,13,a,TSV,3,每个,d2,230,3.94,2,10
49,F2,13,a,TSV,4,科学家,na,313,2.89,3,27
49,F2,13,a,TSV,5,都,adv2,307,5.25,1,10
49,F2,13,a,TSV,6,碰到过,v,251,3.23,3,27
49,F2,13,a,TSV,7,许多,-,389,3.3,2,12
49,F2,13,a,TSV,8,次了。,-,866,4.17,2,8
49,F2,13,a,TSV,?,N,1,1332,,,
49,F2,4,b,SVO,0,可能,adv1,439,4.65,2,15
49,F2,4,b,SVO,1,多数,d2,520,2.48,2,19
49,F2,4,b,SVO,2,观众,na,377,3.4,2,12
49,F2,4,b,SVO,3,都,adv2,318,5.25,1,10
49,F2,4,b,SVO,4,熟悉,v,271,3.09,2,26
49,F2,4,b,SVO,5,这部,d1,334,2.73,2,17
49,F2,4,b,SVO,6,影片,np,304,2.66,2,19
49,F2,4,b,SVO,7,而且,-,475,4.29,2,11
49,F2,4,b,SVO,8,记忆犹新。,-,1020,1.56,4,29
49,F2,4,b,SVO,?,N,1,1371,,,
49,F2,9,a,TSV,0,那台,d1,314,3.46,2,11
49,F2,9,a,TSV,1,电脑,np,218,3.51,2,15
49,F2,9,a,TSV,2,大概,adv1,224,3.68,2,16
49,F2,9,a,TSV,3,很多,d2,330,4.17,2,15
49,F2,9,a,TSV,4,青年,na,237,2.51,2,14
49,F2,9,a,TSV,5,都,adv2,310,5.25,1,10
49,F2,9,a,TSV,6,喜欢,v,223,4.66,2,18
49,F2,9,a,TSV,7,而且,-,308,4.29,2,11
49,F2,9,a,TSV,8,会用。,-,383,3.68,2,11
49,F2,9,a,TSV,?,N,1,1658,,,
49,F2,10,b,SVO,0,差不多,adv1,358,3.52,3,19
49,F2,10,b,SVO,1,各国,d2,268,1.83,2,14
49,F2,10,b,SVO,2,华人,na,196,1.42,2,8
49,F2,10,b,SVO,3,都,adv2,185,5.25,1,10
49,F2,10,b,SVO,4,会看,v,187,3.74,2,15
49,F2,10,b,SVO,5,春节,d1,220,0.78,2,14
49,F2,10,b,SVO,6,晚会,np,302,2.82,2,17
49,F2,10,b,SVO,7,而且,-,619,4.29,2,11
49,F2,10,b,SVO,8,会评论。,-,883,3.6,3,19
49,F2,10,b,SVO,?,Y,1,1620,,,
49,F2,5,a,TSV,0,这种,d1,228,4.16,2,16
49,F2,5,a,TSV,1,活动,np,231,3.45,2,15
49,F2,5,a,TSV,2,似乎,adv1,239,3.5,2,11
49,F2,5,a,TSV,3,不少,d2,199,3.29,2,8
49,F2,5,a,TSV,4,学者,na,554,2.27,2,16
49,F2,5,a,TSV,5,都,adv2,279,5.25,1,10
49,F2,5,a,TSV,6,厌恶,v,239,2.61,2,16
49,F2,5,a,TSV,7,却,-,214,4.13,1,7
49,F2,5,a,TSV,8,还得,-,513,3.55,2,18
49,F2,5,a,TSV,9,参加。,-,873,3.91,2,13
49,F2,5,a,TSV,?,Y,1,1540,,,
49,F2,14,b,SVO,0,至少,adv1,339,3.83,2,10
49,F2,14,b,SVO,1,公司,d2,236,4,2,9
49,F2,14,b,SVO,2,员工,na,262,3.05,2,10
49,F2,14,b,SVO,3,都,adv2,224,5.25,1,10
49,F2,14,b,SVO,4,知道,v,409,5.29,2,20
49,F2,14,b,SVO,5,这条,d1,310,3.65,2,14
49,F2,14,b,SVO,6,规定,np,488,3.12,2,16
49,F2,14,b,SVO,7,并且,-,450,3.64,2,11
49,F2,14,b,SVO,8,必须,-,372,4.29,2,14
49,F2,14,b,SVO,9,遵守。,-,510,2.88,2,21
49,F2,14,b,SVO,?,Y,1,1932,,,
49,F2,2,b,SVO,0,估计,adv1,228,3.24,2,11
49,F2,2,b,SVO,1,许多,d2,284,3.3,2,12
49,F2,2,b,SVO,2,孩子,na,266,4.57,2,12
49,F2,2,b,SVO,3,都,adv2,328,5.25,1,10
49,F2,2,b,SVO,4,爱听,v,234,3.11,2,17
49,F2,2,b,SVO,5,这首,d1,298,3.64,2,16
49,F2,2,b,SVO,6,儿歌,np,318,1.51,2,16
49,F2,2,b,SVO,7,并且,-,349,3.64,2,11
49,F2,2,b,SVO,8,爱唱。,-,422,2.75,2,21
49,F2,2,b,SVO,?,N,1,2013,,,
49,F2,11,a,TSV,0,那套,d1,185,3.46,2,16
49,F2,11,a,TSV,1,衣服,np,218,3.91,2,14
49,F2,11,a,TSV,2,好像,adv1,277,4.05,2,19
49,F2,11,a,TSV,3,几位,d2,251,2.76,2,9
49,F2,11,a,TSV,4,姑娘,na,327,3.58,2,18
49,F2,11,a,TSV,5,都,adv2,385,5.25,1,10
49,F2,11,a,TSV,6,买了,v,252,4.16,2,8
49,F2,11,a,TSV,7,却,-,238,4.13,1,7
49,F2,11,a,TSV,8,不敢穿。,-,361,3.85,3,24
49,F2,11,a,TSV,?,N,1,2419,,,
49,F2,12,b,SVO,0,好像,adv1,238,4.05,2,19
49,F2,12,b,SVO,1,班上,d2,319,3.24,2,13
49,F2,12,b,SVO,2,小朋友,na,260,2.66,3,15
49,F2,12,b,SVO,3,都,adv2,350,5.25,1,10
49,F2,12,b,SVO,4,吃过,v,362,3.32,2,12
49,F2,12,b,SVO,5,那种,d1,247,3.6,2,15
49,F2,12,b,SVO,6,饼干,np,287,3.03,2,12
49,F2,12,b,SVO,7,许多,-,347,3.3,2,12
49,F2,12,b,SVO,8,次了。,-,466,4.17,2,8
49,F2,12,b,SVO,?,Y,1,1233,,,
49,F2,16,b,SVO,0,应该,adv1,242,4.58,2,15
49,F2,16,b,SVO,1,许多,d2,192,3.3,2,12
49,F2,16,b,SVO,2,客户,na,188,3.34,2,13
49,F2,16,b,SVO,3,都,adv2,222,5.25,1,10
49,F2,16,b,SVO,4,想买,v,232,3.53,2,19
49,F2,16,b,SVO,5,那款,d1,196,3.45,2,18
49,F2,16,b,SVO,6,汽车,np,225,3.38,2,11
49,F2,16,b,SVO,7,可是,-,246,4.07,2,14
49,F2,16,b,SVO,8,买不起。,-,688,1.73,3,20
49,F2,16,b,SVO,?,Y,1,899,,,
50,F2,8,b,SVO,0,恐怕,adv1,579,3.35,2,18
50,F2,8,b,SVO,1,每个,d2,479,3.94,2,10
50,F2,8,b,SVO,2,学生,na,522,3.47,2,13
50,F2,8,b,SVO,3,都,adv2,424,5.25,1,10
50,F2,8,b,SVO,4,会背,v,446,3.6,2,15
50,F2,8,b,SVO,5,这首,d1,550,3.64,2,16
50,F2,8,b,SVO,6,唐诗,np,365,1.23,2,18
50,F2,8,b,SVO,7,但,-,370,4.83,1,7
50,F2,8,b,SVO,8,不一定,-,325,4.02,3,13
50,F2,8,b,SVO,9,能理解。,-,406,3.41,3,34
50,F2,8,b,SVO,?,N,1,1204,,,
50,F2,9,a,TSV,0,那台,d1,887,3.46,2,11
50,F2,9,a,TSV,1,电脑,np,604,3.51,2,15
50,F2,9,a,TSV,2,大概,adv1,738,3.68,2,16
50,F2,9,a,TSV,3,很多,d2,767,4.17,2,15
50,F2,9,a,TSV,4,青年,na,658,2.51,2,14
50,F2,9,a,TSV,5,都,adv2,830,5.25,1,10
50,F2,9,a,TSV,6,喜欢,v,368,4.66,2,18
50,F2,9,a,TSV,7,而且,-,376,4.29,2,11
50,F2,9,a,TSV,8,会用。,-,365,3.68,2,11
50,F2,9,a,TSV,?,N,1,1530,,,
50,F2,12,b,SVO,0,好像,adv1,828,4.05,2,19
50,F2,12,b,SVO,1,班上,d2,680,3.24,2,13
50,F2,12,b,SVO,2,小朋友,na,744,2.66,3,15
50,F2,12,b,SVO,3,都,adv2,498,5.25,1,10
50,F2,12,b,SVO,4,吃过,v,426,3.32,2,12
50,F2,12,b,SVO,5,那种,d1,403,3.6,2,15
50,F2,12,b,SVO,6,饼干,np,378,3.03,2,12
50,F2,12,b,SVO,7,许多,-,367,3.3,2,12
50,F2,12,b,SVO,8,次了。,-,436,4.17,2,8
50,F2,12,b,SVO,?,Y,1,1039,,,
50,F2,15,a,TSV,0,那份,d1,737,3.47,2,12
50,F2,15,a,TSV,1,工作,np,629,4.48,2,10
50,F2,15,a,TSV,2,肯定,adv1,563,4.27,2,16
50,F2,15,a,TSV,3,几位,d2,407,2.76,2,9
50,F2,15,a,TSV,4,求职者,na,463,0.48,3,26
50,F2,15,a,TSV,5,都,adv2,367,5.25,1,10
50,F2,15,a,TSV,6,想要,v,479,3.83,2,22
50,F2,15,a,TSV,7,但是,-,930,4.72,2,16
50,F2,15,a,TSV,8,都没,-,375,3.7,2,17
50,F2,15,a,TSV,9,得到。,-,396,4.05,2,19
50,F2,15,a,TSV,?,N,1,1772,,,
50,F2,16,b,SVO,0,应该,adv1,502,4.58,2,15
50,F2,16,b,SVO,1,许多,d2,468,3.3,2,12
50,F2,16,b,SVO,2,客户,na,456,3.34,2,13
50,F2,16,b,SVO,3,都,adv2,613,5.25,1,10
50,F2,16,b,SVO,4,想买,v,565,3.53,2,19
