subj,exp,item,condition,order,clauseType,constituent,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
57,e2,15,c,TSV,MC,RC-V1,3,不喜,-,610,4.01,4.01,2,16
57,e2,19,c,TSV,MC,RC-V1,3,关注,-,509,3.14,3.00,2,14
57,e2,23,c,TSV,MC,RC-V1,3,喜欢,-,653,4.66,3.77,2,18
58,e2,2,c,TSV,MC,RC-V1,3,喜爱,-,350,2.68,2.58,2,22
58,e2,6,c,TSV,MC,RC-V1,3,期待,-,230,3.24,3.09,2,21
58,e2,10,c,TSV,MC,RC-V1,3,乐于,-,255,2.15,2.10,2,8
58,e2,14,c,TSV,MC,RC-V1,3,注意,-,310,3.85,3.55,2,21
58,e2,18,c,TSV,MC,RC-V1,3,愿意,-,589,3.96,3.59,2,27
58,e2,22,c,TSV,MC,RC-V1,3,乐意,-,319,3.24,3.13,2,18
60,e2,4,c,TSV,MC,RC-V1,3,厌倦,-,429,2.87,2.76,2,16
60,e2,8,c,TSV,MC,RC-V1,3,善于,-,258,2.46,2.41,2,15
60,e2,12,c,TSV,MC,RC-V1,3,推崇,-,371,1.46,1.43,2,22
60,e2,16,c,TSV,MC,RC-V1,3,避免,-,464,2.95,2.88,2,23
60,e2,20,c,TSV,MC,RC-V1,3,注重,-,417,2.13,2.10,2,17
60,e2,24,c,TSV,MC,RC-V1,3,负责,-,272,3.61,3.35,2,14
61,e2,3,c,TSV,MC,RC-V1,3,同意,-,220,3.76,3.46,2,19
61,e2,7,c,TSV,MC,RC-V1,3,致力,-,424,2.23,2.19,2,12
61,e2,11,c,TSV,MC,RC-V1,3,倡导,-,411,1.43,1.40,2,16
61,e2,15,c,TSV,MC,RC-V1,3,不喜,-,566,4.01,4.01,2,16
61,e2,19,c,TSV,MC,RC-V1,3,关注,-,339,3.14,3.00,2,14
61,e2,23,c,TSV,MC,RC-V1,3,喜欢,-,286,4.66,3.77,2,18
62,e2,2,c,TSV,MC,RC-V1,3,喜爱,-,419,2.68,2.58,2,22
62,e2,6,c,TSV,MC,RC-V1,3,期待,-,283,3.24,3.09,2,21
62,e2,10,c,TSV,MC,RC-V1,3,乐于,-,784,2.15,2.10,2,8
62,e2,14,c,TSV,MC,RC-V1,3,注意,-,477,3.85,3.55,2,21
62,e2,18,c,TSV,MC,RC-V1,3,愿意,-,511,3.96,3.59,2,27
62,e2,22,c,TSV,MC,RC-V1,3,乐意,-,298,3.24,3.13,2,18
63,e2,1,c,TSV,MC,RC-V1,3,敢于,-,803,1.93,1.89,2,14
63,e2,5,c,TSV,MC,RC-V1,3,习惯,-,828,3.35,3.21,2,14
63,e2,9,c,TSV,MC,RC-V1,3,提倡,-,643,1.69,1.67,2,22
63,e2,13,c,TSV,MC,RC-V1,3,支持,-,520,3.58,3.31,2,13
63,e2,17,c,TSV,MC,RC-V1,3,鼓励,-,980,2.80,2.73,2,20
63,e2,21,c,TSV,MC,RC-V1,3,热衷,-,1333,2.22,2.18,2,20
64,e2,4,c,TSV,MC,RC-V1,3,厌倦,-,324,2.87,2.76,2,16
64,e2,8,c,TSV,MC,RC-V1,3,善于,-,505,2.46,2.41,2,15
64,e2,12,c,TSV,MC,RC-V1,3,推崇,-,341,1.46,1.43,2,22
64,e2,16,c,TSV,MC,RC-V1,3,避免,-,274,2.95,2.88,2,23
64,e2,20,c,TSV,MC,RC-V1,3,注重,-,262,2.13,2.10,2,17
64,e2,24,c,TSV,MC,RC-V1,3,负责,-,266,3.61,3.35,2,14
65,e2,3,c,TSV,MC,RC-V1,3,同意,-,332,3.76,3.46,2,19
65,e2,7,c,TSV,MC,RC-V1,3,致力,-,348,2.23,2.19,2,12
65,e2,11,c,TSV,MC,RC-V1,3,倡导,-,2241,1.43,1.40,2,16
65,e2,15,c,TSV,MC,RC-V1,3,不喜,-,434,4.01,4.01,2,16
65,e2,19,c,TSV,MC,RC-V1,3,关注,-,297,3.14,3.00,2,14
65,e2,23,c,TSV,MC,RC-V1,3,喜欢,-,414,4.66,3.77,2,18
66,e2,2,c,TSV,MC,RC-V1,3,喜爱,-,566,2.68,2.58,2,22
66,e2,6,c,TSV,MC,RC-V1,3,期待,-,286,3.24,3.09,2,21
66,e2,10,c,TSV,MC,RC-V1,3,乐于,-,224,2.15,2.10,2,8
66,e2,14,c,TSV,MC,RC-V1,3,注意,-,303,3.85,3.55,2,21
66,e2,18,c,TSV,MC,RC-V1,3,愿意,-,214,3.96,3.59,2,27
66,e2,22,c,TSV,MC,RC-V1,3,乐意,-,313,3.24,3.13,2,18
67,e2,1,c,TSV,MC,RC-V1,3,敢于,-,245,1.93,1.89,2,14
67,e2,5,c,TSV,MC,RC-V1,3,习惯,-,277,3.35,3.21,2,14
67,e2,9,c,TSV,MC,RC-V1,3,提倡,-,1133,1.69,1.67,2,22
67,e2,13,c,TSV,MC,RC-V1,3,支持,-,213,3.58,3.31,2,13
67,e2,17,c,TSV,MC,RC-V1,3,鼓励,-,249,2.80,2.73,2,20
67,e2,21,c,TSV,MC,RC-V1,3,热衷,-,238,2.22,2.18,2,20
68,e2,4,c,TSV,MC,RC-V1,3,厌倦,-,475,2.87,2.76,2,16
68,e2,8,c,TSV,MC,RC-V1,3,善于,-,418,2.46,2.41,2,15
68,e2,12,c,TSV,MC,RC-V1,3,推崇,-,1407,1.46,1.43,2,22
68,e2,16,c,TSV,MC,RC-V1,3,避免,-,425,2.95,2.88,2,23
68,e2,20,c,TSV,MC,RC-V1,3,注重,-,58,2.13,2.10,2,17
68,e2,24,c,TSV,MC,RC-V1,3,负责,-,293,3.61,3.35,2,14
69,e2,3,c,TSV,MC,RC-V1,3,同意,-,286,3.76,3.46,2,19
69,e2,7,c,TSV,MC,RC-V1,3,致力,-,541,2.23,2.19,2,12
69,e2,11,c,TSV,MC,RC-V1,3,倡导,-,1009,1.43,1.40,2,16
69,e2,15,c,TSV,MC,RC-V1,3,不喜,-,311,4.01,4.01,2,16
69,e2,19,c,TSV,MC,RC-V1,3,关注,-,347,3.14,3.00,2,14
69,e2,23,c,TSV,MC,RC-V1,3,喜欢,-,666,4.66,3.77,2,18
70,e2,2,c,TSV,MC,RC-V1,3,喜爱,-,394,2.68,2.58,2,22
70,e2,6,c,TSV,MC,RC-V1,3,期待,-,631,3.24,3.09,2,21
70,e2,10,c,TSV,MC,RC-V1,3,乐于,-,765,2.15,2.10,2,8
70,e2,14,c,TSV,MC,RC-V1,3,注意,-,816,3.85,3.55,2,21
70,e2,18,c,TSV,MC,RC-V1,3,愿意,-,283,3.96,3.59,2,27
70,e2,22,c,TSV,MC,RC-V1,3,乐意,-,350,3.24,3.13,2,18
71,e2,1,c,TSV,MC,RC-V1,3,敢于,-,265,1.93,1.89,2,14
71,e2,5,c,TSV,MC,RC-V1,3,习惯,-,251,3.35,3.21,2,14
71,e2,9,c,TSV,MC,RC-V1,3,提倡,-,236,1.69,1.67,2,22
71,e2,13,c,TSV,MC,RC-V1,3,支持,-,313,3.58,3.31,2,13
71,e2,17,c,TSV,MC,RC-V1,3,鼓励,-,481,2.80,2.73,2,20
71,e2,21,c,TSV,MC,RC-V1,3,热衷,-,1072,2.22,2.18,2,20
72,e2,4,c,TSV,MC,RC-V1,3,厌倦,-,629,2.87,2.76,2,16
72,e2,8,c,TSV,MC,RC-V1,3,善于,-,468,2.46,2.41,2,15
72,e2,12,c,TSV,MC,RC-V1,3,推崇,-,638,1.46,1.43,2,22
72,e2,16,c,TSV,MC,RC-V1,3,避免,-,392,2.95,2.88,2,23
72,e2,20,c,TSV,MC,RC-V1,3,注重,-,644,2.13,2.10,2,17
72,e2,24,c,TSV,MC,RC-V1,3,负责,-,413,3.61,3.35,2,14
1,e2,3,c,TSV,MC,RC-V2,4,改革,-,649,2.20,2.01,2,16
1,e2,7,c,TSV,MC,RC-V2,4,公益,-,569,1.82,1.72,2,14
1,e2,11,c,TSV,MC,RC-V2,4,创新,-,396,2.19,2.08,2,19
1,e2,15,c,TSV,MC,RC-V2,4,社交,-,465,2.72,2.57,2,13
1,e2,19,c,TSV,MC,RC-V2,4,民生,-,679,1.20,0.30,2,10
1,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,724,1.79,1.79,2,27
2,e2,2,c,TSV,MC,RC-V2,4,艺术,-,559,3.16,2.91,2,9
2,e2,6,c,TSV,MC,RC-V2,4,共赢,-,534,2.17,2.17,2,23
2,e2,10,c,TSV,MC,RC-V2,4,科研,-,640,1.71,1.61,2,18
2,e2,14,c,TSV,MC,RC-V2,4,养生,-,534,0.70,0.70,2,14
2,e2,18,c,TSV,MC,RC-V2,4,健身,-,679,2.67,2.44,2,17
2,e2,22,c,TSV,MC,RC-V2,4,上网,-,549,2.51,2.42,2,9
3,e2,1,c,TSV,MC,RC-V2,4,冒险,-,748,3.25,3.08,2,18
3,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,275,0.70,0.60,2,16
3,e2,9,c,TSV,MC,RC-V2,4,自治,-,842,1.53,1.43,2,14
3,e2,13,c,TSV,MC,RC-V2,4,民主,-,380,2.58,2.32,2,10
3,e2,17,c,TSV,MC,RC-V2,4,创业,-,1550,1.60,1.59,2,11
3,e2,21,c,TSV,MC,RC-V2,4,电玩,-,720,2.34,2.34,2,13
4,e2,4,c,TSV,MC,RC-V2,4,传统,-,270,3.10,2.93,2,15
4,e2,8,c,TSV,MC,RC-V2,4,学习,-,240,3.38,3.14,2,11
4,e2,12,c,TSV,MC,RC-V2,4,合作,-,310,3.52,3.26,2,13
4,e2,16,c,TSV,MC,RC-V2,4,失言,-,220,1.08,1.08,2,12
4,e2,20,c,TSV,MC,RC-V2,4,实践,-,215,2.18,2.12,2,20
4,e2,24,c,TSV,MC,RC-V2,4,售后,-,265,0.48,0.30,2,17
5,e2,3,c,TSV,MC,RC-V2,4,改革,-,320,2.20,2.01,2,16
5,e2,7,c,TSV,MC,RC-V2,4,公益,-,361,1.82,1.72,2,14
5,e2,11,c,TSV,MC,RC-V2,4,创新,-,305,2.19,2.08,2,19
5,e2,15,c,TSV,MC,RC-V2,4,社交,-,290,2.72,2.57,2,13
5,e2,19,c,TSV,MC,RC-V2,4,民生,-,325,1.20,0.30,2,10
5,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,370,1.79,1.79,2,27
6,e2,2,c,TSV,MC,RC-V2,4,艺术,-,205,3.16,2.91,2,9
6,e2,6,c,TSV,MC,RC-V2,4,共赢,-,215,2.17,2.17,2,23
6,e2,10,c,TSV,MC,RC-V2,4,科研,-,210,1.71,1.61,2,18
6,e2,14,c,TSV,MC,RC-V2,4,养生,-,250,0.70,0.70,2,14
6,e2,18,c,TSV,MC,RC-V2,4,健身,-,206,2.67,2.44,2,17
6,e2,22,c,TSV,MC,RC-V2,4,上网,-,200,2.51,2.42,2,9
7,e2,1,c,TSV,MC,RC-V2,4,冒险,-,360,3.25,3.08,2,18
7,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,684,0.70,0.60,2,16
7,e2,9,c,TSV,MC,RC-V2,4,自治,-,745,1.53,1.43,2,14
7,e2,13,c,TSV,MC,RC-V2,4,民主,-,838,2.58,2.32,2,10
7,e2,17,c,TSV,MC,RC-V2,4,创业,-,499,1.60,1.59,2,11
7,e2,21,c,TSV,MC,RC-V2,4,电玩,-,435,2.34,2.34,2,13
8,e2,4,c,TSV,MC,RC-V2,4,传统,-,305,3.10,2.93,2,15
8,e2,8,c,TSV,MC,RC-V2,4,学习,-,321,3.38,3.14,2,11
8,e2,12,c,TSV,MC,RC-V2,4,合作,-,748,3.52,3.26,2,13
8,e2,16,c,TSV,MC,RC-V2,4,失言,-,300,1.08,1.08,2,12
8,e2,20,c,TSV,MC,RC-V2,4,实践,-,1221,2.18,2.12,2,20
8,e2,24,c,TSV,MC,RC-V2,4,售后,-,374,0.48,0.30,2,17
9,e2,3,c,TSV,MC,RC-V2,4,改革,-,270,2.20,2.01,2,16
9,e2,7,c,TSV,MC,RC-V2,4,公益,-,295,1.82,1.72,2,14
9,e2,11,c,TSV,MC,RC-V2,4,创新,-,280,2.19,2.08,2,19
9,e2,15,c,TSV,MC,RC-V2,4,社交,-,639,2.72,2.57,2,13
9,e2,19,c,TSV,MC,RC-V2,4,民生,-,346,1.20,0.30,2,10
9,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,319,1.79,1.79,2,27
10,e2,2,c,TSV,MC,RC-V2,4,艺术,-,783,3.16,2.91,2,9
10,e2,6,c,TSV,MC,RC-V2,4,共赢,-,673,2.17,2.17,2,23
10,e2,10,c,TSV,MC,RC-V2,4,科研,-,525,1.71,1.61,2,18
10,e2,14,c,TSV,MC,RC-V2,4,养生,-,968,0.70,0.70,2,14
10,e2,18,c,TSV,MC,RC-V2,4,健身,-,360,2.67,2.44,2,17
10,e2,22,c,TSV,MC,RC-V2,4,上网,-,355,2.51,2.42,2,9
11,e2,1,c,TSV,MC,RC-V2,4,冒险,-,395,3.25,3.08,2,18
11,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,405,0.70,0.60,2,16
11,e2,9,c,TSV,MC,RC-V2,4,自治,-,611,1.53,1.43,2,14
11,e2,13,c,TSV,MC,RC-V2,4,民主,-,364,2.58,2.32,2,10
11,e2,17,c,TSV,MC,RC-V2,4,创业,-,376,1.60,1.59,2,11
11,e2,21,c,TSV,MC,RC-V2,4,电玩,-,504,2.34,2.34,2,13
12,e2,4,c,TSV,MC,RC-V2,4,传统,-,854,3.10,2.93,2,15
12,e2,8,c,TSV,MC,RC-V2,4,学习,-,365,3.38,3.14,2,11
12,e2,12,c,TSV,MC,RC-V2,4,合作,-,484,3.52,3.26,2,13
12,e2,16,c,TSV,MC,RC-V2,4,失言,-,275,1.08,1.08,2,12
12,e2,20,c,TSV,MC,RC-V2,4,实践,-,281,2.18,2.12,2,20
12,e2,24,c,TSV,MC,RC-V2,4,售后,-,474,0.48,0.30,2,17
13,e2,3,c,TSV,MC,RC-V2,4,改革,-,660,2.20,2.01,2,16
13,e2,7,c,TSV,MC,RC-V2,4,公益,-,774,1.82,1.72,2,14
13,e2,11,c,TSV,MC,RC-V2,4,创新,-,435,2.19,2.08,2,19
13,e2,15,c,TSV,MC,RC-V2,4,社交,-,659,2.72,2.57,2,13
13,e2,19,c,TSV,MC,RC-V2,4,民生,-,474,1.20,0.30,2,10
13,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,335,1.79,1.79,2,27
14,e2,2,c,TSV,MC,RC-V2,4,艺术,-,609,3.16,2.91,2,9
14,e2,6,c,TSV,MC,RC-V2,4,共赢,-,574,2.17,2.17,2,23
14,e2,10,c,TSV,MC,RC-V2,4,科研,-,479,1.71,1.61,2,18
14,e2,14,c,TSV,MC,RC-V2,4,养生,-,525,0.70,0.70,2,14
14,e2,18,c,TSV,MC,RC-V2,4,健身,-,484,2.67,2.44,2,17
14,e2,22,c,TSV,MC,RC-V2,4,上网,-,449,2.51,2.42,2,9
15,e2,1,c,TSV,MC,RC-V2,4,冒险,-,519,3.25,3.08,2,18
15,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,1591,0.70,0.60,2,16
15,e2,9,c,TSV,MC,RC-V2,4,自治,-,434,1.53,1.43,2,14
15,e2,13,c,TSV,MC,RC-V2,4,民主,-,571,2.58,2.32,2,10
15,e2,17,c,TSV,MC,RC-V2,4,创业,-,559,1.60,1.59,2,11
15,e2,21,c,TSV,MC,RC-V2,4,电玩,-,579,2.34,2.34,2,13
16,e2,4,c,TSV,MC,RC-V2,4,传统,-,445,3.10,2.93,2,15
16,e2,8,c,TSV,MC,RC-V2,4,学习,-,375,3.38,3.14,2,11
16,e2,12,c,TSV,MC,RC-V2,4,合作,-,510,3.52,3.26,2,13
16,e2,16,c,TSV,MC,RC-V2,4,失言,-,574,1.08,1.08,2,12
16,e2,20,c,TSV,MC,RC-V2,4,实践,-,579,2.18,2.12,2,20
16,e2,24,c,TSV,MC,RC-V2,4,售后,-,447,0.48,0.30,2,17
17,e2,3,c,TSV,MC,RC-V2,4,改革,-,439,2.20,2.01,2,16
17,e2,7,c,TSV,MC,RC-V2,4,公益,-,778,1.82,1.72,2,14
17,e2,11,c,TSV,MC,RC-V2,4,创新,-,395,2.19,2.08,2,19
17,e2,15,c,TSV,MC,RC-V2,4,社交,-,808,2.72,2.57,2,13
17,e2,19,c,TSV,MC,RC-V2,4,民生,-,1002,1.20,0.30,2,10
17,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,465,1.79,1.79,2,27
18,e2,2,c,TSV,MC,RC-V2,4,艺术,-,663,3.16,2.91,2,9
18,e2,6,c,TSV,MC,RC-V2,4,共赢,-,456,2.17,2.17,2,23
18,e2,10,c,TSV,MC,RC-V2,4,科研,-,1053,1.71,1.61,2,18
18,e2,14,c,TSV,MC,RC-V2,4,养生,-,650,0.70,0.70,2,14
18,e2,18,c,TSV,MC,RC-V2,4,健身,-,844,2.67,2.44,2,17
18,e2,22,c,TSV,MC,RC-V2,4,上网,-,694,2.51,2.42,2,9
19,e2,1,c,TSV,MC,RC-V2,4,冒险,-,235,3.25,3.08,2,18
19,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,844,0.70,0.60,2,16
19,e2,9,c,TSV,MC,RC-V2,4,自治,-,275,1.53,1.43,2,14
19,e2,13,c,TSV,MC,RC-V2,4,民主,-,220,2.58,2.32,2,10
19,e2,17,c,TSV,MC,RC-V2,4,创业,-,311,1.60,1.59,2,11
19,e2,21,c,TSV,MC,RC-V2,4,电玩,-,163,2.34,2.34,2,13
20,e2,4,c,TSV,MC,RC-V2,4,传统,-,485,3.10,2.93,2,15
20,e2,8,c,TSV,MC,RC-V2,4,学习,-,360,3.38,3.14,2,11
20,e2,12,c,TSV,MC,RC-V2,4,合作,-,1377,3.52,3.26,2,13
20,e2,16,c,TSV,MC,RC-V2,4,失言,-,315,1.08,1.08,2,12
20,e2,20,c,TSV,MC,RC-V2,4,实践,-,380,2.18,2.12,2,20
20,e2,24,c,TSV,MC,RC-V2,4,售后,-,555,0.48,0.30,2,17
21,e2,3,c,TSV,MC,RC-V2,4,改革,-,564,2.20,2.01,2,16
21,e2,7,c,TSV,MC,RC-V2,4,公益,-,579,1.82,1.72,2,14
21,e2,11,c,TSV,MC,RC-V2,4,创新,-,594,2.19,2.08,2,19
21,e2,15,c,TSV,MC,RC-V2,4,社交,-,346,2.72,2.57,2,13
21,e2,19,c,TSV,MC,RC-V2,4,民生,-,434,1.20,0.30,2,10
21,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,873,1.79,1.79,2,27
22,e2,2,c,TSV,MC,RC-V2,4,艺术,-,515,3.16,2.91,2,9
22,e2,6,c,TSV,MC,RC-V2,4,共赢,-,375,2.17,2.17,2,23
22,e2,10,c,TSV,MC,RC-V2,4,科研,-,285,1.71,1.61,2,18
22,e2,14,c,TSV,MC,RC-V2,4,养生,-,245,0.70,0.70,2,14
22,e2,18,c,TSV,MC,RC-V2,4,健身,-,215,2.67,2.44,2,17
22,e2,22,c,TSV,MC,RC-V2,4,上网,-,1297,2.51,2.42,2,9
23,e2,1,c,TSV,MC,RC-V2,4,冒险,-,308,3.25,3.08,2,18
23,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,355,0.70,0.60,2,16
23,e2,9,c,TSV,MC,RC-V2,4,自治,-,336,1.53,1.43,2,14
23,e2,13,c,TSV,MC,RC-V2,4,民主,-,383,2.58,2.32,2,10
23,e2,17,c,TSV,MC,RC-V2,4,创业,-,427,1.60,1.59,2,11
23,e2,21,c,TSV,MC,RC-V2,4,电玩,-,335,2.34,2.34,2,13
24,e2,4,c,TSV,MC,RC-V2,4,传统,-,286,3.10,2.93,2,15
24,e2,8,c,TSV,MC,RC-V2,4,学习,-,270,3.38,3.14,2,11
24,e2,12,c,TSV,MC,RC-V2,4,合作,-,182,3.52,3.26,2,13
24,e2,16,c,TSV,MC,RC-V2,4,失言,-,207,1.08,1.08,2,12
24,e2,20,c,TSV,MC,RC-V2,4,实践,-,229,2.18,2.12,2,20
24,e2,24,c,TSV,MC,RC-V2,4,售后,-,207,0.48,0.30,2,17
25,e2,3,c,TSV,MC,RC-V2,4,改革,-,530,2.20,2.01,2,16
25,e2,7,c,TSV,MC,RC-V2,4,公益,-,783,1.82,1.72,2,14
25,e2,11,c,TSV,MC,RC-V2,4,创新,-,838,2.19,2.08,2,19
25,e2,15,c,TSV,MC,RC-V2,4,社交,-,664,2.72,2.57,2,13
25,e2,19,c,TSV,MC,RC-V2,4,民生,-,664,1.20,0.30,2,10
25,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,723,1.79,1.79,2,27
26,e2,2,c,TSV,MC,RC-V2,4,艺术,-,709,3.16,2.91,2,9
26,e2,6,c,TSV,MC,RC-V2,4,共赢,-,509,2.17,2.17,2,23
26,e2,10,c,TSV,MC,RC-V2,4,科研,-,634,1.71,1.61,2,18
26,e2,14,c,TSV,MC,RC-V2,4,养生,-,559,0.70,0.70,2,14
26,e2,18,c,TSV,MC,RC-V2,4,健身,-,574,2.67,2.44,2,17
26,e2,22,c,TSV,MC,RC-V2,4,上网,-,514,2.51,2.42,2,9
27,e2,1,c,TSV,MC,RC-V2,4,冒险,-,355,3.25,3.08,2,18
27,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,420,0.70,0.60,2,16
27,e2,9,c,TSV,MC,RC-V2,4,自治,-,494,1.53,1.43,2,14
27,e2,13,c,TSV,MC,RC-V2,4,民主,-,514,2.58,2.32,2,10
27,e2,17,c,TSV,MC,RC-V2,4,创业,-,1425,1.60,1.59,2,11
27,e2,21,c,TSV,MC,RC-V2,4,电玩,-,415,2.34,2.34,2,13
28,e2,4,c,TSV,MC,RC-V2,4,传统,-,245,3.10,2.93,2,15
28,e2,8,c,TSV,MC,RC-V2,4,学习,-,1148,3.38,3.14,2,11
28,e2,12,c,TSV,MC,RC-V2,4,合作,-,295,3.52,3.26,2,13
28,e2,16,c,TSV,MC,RC-V2,4,失言,-,285,1.08,1.08,2,12
28,e2,20,c,TSV,MC,RC-V2,4,实践,-,320,2.18,2.12,2,20
28,e2,24,c,TSV,MC,RC-V2,4,售后,-,365,0.48,0.30,2,17
29,e2,3,c,TSV,MC,RC-V2,4,改革,-,181,2.20,2.01,2,16
29,e2,7,c,TSV,MC,RC-V2,4,公益,-,210,1.82,1.72,2,14
29,e2,11,c,TSV,MC,RC-V2,4,创新,-,335,2.19,2.08,2,19
29,e2,15,c,TSV,MC,RC-V2,4,社交,-,182,2.72,2.57,2,13
29,e2,19,c,TSV,MC,RC-V2,4,民生,-,240,1.20,0.30,2,10
29,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,211,1.79,1.79,2,27
30,e2,2,c,TSV,MC,RC-V2,4,艺术,-,210,3.16,2.91,2,9
30,e2,6,c,TSV,MC,RC-V2,4,共赢,-,260,2.17,2.17,2,23
30,e2,10,c,TSV,MC,RC-V2,4,科研,-,320,1.71,1.61,2,18
30,e2,14,c,TSV,MC,RC-V2,4,养生,-,181,0.70,0.70,2,14
30,e2,18,c,TSV,MC,RC-V2,4,健身,-,355,2.67,2.44,2,17
30,e2,22,c,TSV,MC,RC-V2,4,上网,-,186,2.51,2.42,2,9
31,e2,1,c,TSV,MC,RC-V2,4,冒险,-,236,3.25,3.08,2,18
31,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,360,0.70,0.60,2,16
31,e2,9,c,TSV,MC,RC-V2,4,自治,-,414,1.53,1.43,2,14
31,e2,13,c,TSV,MC,RC-V2,4,民主,-,255,2.58,2.32,2,10
31,e2,17,c,TSV,MC,RC-V2,4,创业,-,340,1.60,1.59,2,11
31,e2,21,c,TSV,MC,RC-V2,4,电玩,-,251,2.34,2.34,2,13
32,e2,4,c,TSV,MC,RC-V2,4,传统,-,315,3.10,2.93,2,15
32,e2,8,c,TSV,MC,RC-V2,4,学习,-,554,3.38,3.14,2,11
32,e2,12,c,TSV,MC,RC-V2,4,合作,-,439,3.52,3.26,2,13
32,e2,16,c,TSV,MC,RC-V2,4,失言,-,415,1.08,1.08,2,12
32,e2,20,c,TSV,MC,RC-V2,4,实践,-,186,2.18,2.12,2,20
32,e2,24,c,TSV,MC,RC-V2,4,售后,-,679,0.48,0.30,2,17
33,e2,3,c,TSV,MC,RC-V2,4,改革,-,753,2.20,2.01,2,16
33,e2,7,c,TSV,MC,RC-V2,4,公益,-,544,1.82,1.72,2,14
33,e2,11,c,TSV,MC,RC-V2,4,创新,-,431,2.19,2.08,2,19
33,e2,15,c,TSV,MC,RC-V2,4,社交,-,395,2.72,2.57,2,13
33,e2,19,c,TSV,MC,RC-V2,4,民生,-,310,1.20,0.30,2,10
33,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,679,1.79,1.79,2,27
34,e2,2,c,TSV,MC,RC-V2,4,艺术,-,1729,3.16,2.91,2,9
34,e2,6,c,TSV,MC,RC-V2,4,共赢,-,1306,2.17,2.17,2,23
34,e2,10,c,TSV,MC,RC-V2,4,科研,-,594,1.71,1.61,2,18
34,e2,14,c,TSV,MC,RC-V2,4,养生,-,650,0.70,0.70,2,14
34,e2,18,c,TSV,MC,RC-V2,4,健身,-,669,2.67,2.44,2,17
34,e2,22,c,TSV,MC,RC-V2,4,上网,-,599,2.51,2.42,2,9
35,e2,1,c,TSV,MC,RC-V2,4,冒险,-,385,3.25,3.08,2,18
35,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,340,0.70,0.60,2,16
35,e2,9,c,TSV,MC,RC-V2,4,自治,-,490,1.53,1.43,2,14
35,e2,13,c,TSV,MC,RC-V2,4,民主,-,569,2.58,2.32,2,10
35,e2,17,c,TSV,MC,RC-V2,4,创业,-,374,1.60,1.59,2,11
35,e2,21,c,TSV,MC,RC-V2,4,电玩,-,461,2.34,2.34,2,13
36,e2,4,c,TSV,MC,RC-V2,4,传统,-,285,3.10,2.93,2,15
36,e2,8,c,TSV,MC,RC-V2,4,学习,-,375,3.38,3.14,2,11
36,e2,12,c,TSV,MC,RC-V2,4,合作,-,214,3.52,3.26,2,13
36,e2,16,c,TSV,MC,RC-V2,4,失言,-,201,1.08,1.08,2,12
36,e2,20,c,TSV,MC,RC-V2,4,实践,-,196,2.18,2.12,2,20
36,e2,24,c,TSV,MC,RC-V2,4,售后,-,227,0.48,0.30,2,17
37,e2,3,c,TSV,MC,RC-V2,4,改革,-,484,2.20,2.01,2,16
37,e2,7,c,TSV,MC,RC-V2,4,公益,-,505,1.82,1.72,2,14
37,e2,11,c,TSV,MC,RC-V2,4,创新,-,568,2.19,2.08,2,19
37,e2,15,c,TSV,MC,RC-V2,4,社交,-,2337,2.72,2.57,2,13
37,e2,19,c,TSV,MC,RC-V2,4,民生,-,564,1.20,0.30,2,10
37,e2,23,c,TSV,MC,RC-V2,4,藏袍,-,484,1.79,1.79,2,27
38,e2,2,c,TSV,MC,RC-V2,4,艺术,-,330,3.16,2.91,2,9
38,e2,6,c,TSV,MC,RC-V2,4,共赢,-,325,2.17,2.17,2,23
38,e2,10,c,TSV,MC,RC-V2,4,科研,-,519,1.71,1.61,2,18
38,e2,14,c,TSV,MC,RC-V2,4,养生,-,435,0.70,0.70,2,14
38,e2,18,c,TSV,MC,RC-V2,4,健身,-,495,2.67,2.44,2,17
38,e2,22,c,TSV,MC,RC-V2,4,上网,-,235,2.51,2.42,2,9
39,e2,1,c,TSV,MC,RC-V2,4,冒险,-,359,3.25,3.08,2,18
39,e2,5,c,TSV,MC,RC-V2,4,饮茶,-,310,0.70,0.60,2,16
39,e2,9,c,TSV,MC,RC-V2,4,自治,-,260,1.53,1.43,2,14
39,e2,13,c,TSV,MC,RC-V2,4,民主,-,303,2.58,2.32,2,10
39,e2,17,c,TSV,MC,RC-V2,4,创业,-,404,1.60,1.59,2,11
